id,title,caption,attribution,attribution_confidence,caption_source,date_start,date_end,decade,curated,selected_default,classification,recommended_print,master_file_id,rights_status,research_status,evidence_urls
img_dec634939b47e13c,Christine and Gil Vargas Sr. at a Family Birthday Celebration,"Christine and Gil Vargas Sr. of Ramona's Mexican Cafe at a family birthday celebration, c. 2018-2025. Photographer unidentified (likely a Vargas family snapshot).",Photographer unidentified (likely Vargas family),probable,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Reference Only,4 × 5.4 in at 100 PPI,file_6b2e95cdd7aeedbd,Unclear,Provenance verified,
img_38d2d7286d1a066a,Deodar Trees on Beaumont Avenue (Google Street View),"Deodar cedars lining Beaumont Avenue, Google Street View capture, c. 2018-2025.",Google Street View (© Google LLC),confirmed,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Reference Only,3.4 × 2.2 in at 100 PPI,file_59bdcf2b98974c07,Copyrighted,Provenance verified,https://about.google/brand-resource-center/products-and-services/geo-guidelines/
img_4085f2ec04e2579d,"Former Sacred Heart barrio church (St. John Christian Community Church), 2018","Former Sacred Heart ""barrio"" church, occupied by St. John Christian Community Church when photographed, Beaumont, 2018.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2018,2010,False,False,Production Ready,29.5 × 23.6 in at 100 PPI,file_650df043e5e2e4aa,Unclear,Provenance verified,
img_82595c1c9806db2a,"Former Sacred Heart barrio church building, 2018","Former Sacred Heart barrio church, 2018 — the tower sign now names a later congregation",Photographer unidentified,unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2018,2010,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_311496574ea50f4b,Unclear,Provenance verified,
img_1c61ef08adc421b9,"Former Triangle Gas Station Building (Beaumont Cleaners), Present Day","Former Triangle gas station building, now Beaumont Cleaners, 2020s. Photographer unidentified; Beaumont Library District collection.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Production Ready,29.4 × 22 in at 100 PPI,file_7a3b86bcab8d325e,Unclear,Provenance verified,
img_87313621a59a7991,"Group Portrait Under the 'Welcome to Ramona's' Arch, Ramona's Mexican Cafe (View D)","Group beneath the 'Welcome to Ramona's' entry arch, Ramona's Mexican Cafe, Beaumont, c. 2018-2025. Photographer unidentified.","Photographer unidentified (Beaumont Library District collection, Ramona's group)",unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Potentially Usable,13.8 × 18.4 in at 100 PPI,file_e7a7315138af86ed,Unclear,Provenance verified,
img_c822a8c6bb7c2f67,Luis Estrada Road Street Sign,"Street sign for Luis Estrada Road (600 W block), Beaumont, c. 2018-2021. Estrada family collection.",Estrada family collection,probable,Provenance review 2026-07-21 (source path + image inspection),2018,2021,2010,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_b7090f8e72f9a1f4,Permission required,Provenance verified,
img_6ddebbe0de2a589d,Luis Estrada Road Street Sign at Veile Avenue,"Luis Estrada Road street sign at Veile Avenue, c. 2018-2021",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2021,2010,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_3fbf1ccc16ac2844,Unclear,Provenance verified,
img_3c18a28de48c53d4,Luis Estrada Road street sign at Veile Avenue,"Luis Estrada Road street sign at Veile Avenue, Beaumont, c. 2018-2021. Courtesy of the Estrada family.",Estrada family collection,probable,Provenance review 2026-07-21 (source path + image inspection),2018,2021,2010,False,False,Production Ready,27.2 × 36.3 in at 100 PPI,file_ea58d4af0db1b5e8,Permission required,Provenance verified,
img_99255ef1fe8299f3,Margarita on the Tiled Bar at Ramona's Mexican Cafe,"Margarita on the hand-painted tile bar at Ramona's Mexican Cafe, Beaumont, 2020s. Photographer unidentified.",Photographer unidentified,unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Potentially Usable,10.5 × 12.1 in at 100 PPI,file_2f8cef0cad2bf56b,Unclear,Provenance verified,
img_61eb33f53f56982d,"McCoy House, 665 Edgar Avenue (Google Street View screenshot, March 2018 imagery)","McCoy House, 665 Edgar Avenue, Beaumont — Google Street View imagery captured March 2018 (browser screenshot). © Google.",Google Street View — © Google,confirmed,Provenance review 2026-07-21 (source path + image inspection),2018,2018,2010,False,False,Reference Only,5.6 × 3.2 in at 100 PPI,file_e5e076eeda1458d9,Copyrighted,Provenance verified,https://about.google/brand-resource-center/products-and-services/geo-guidelines/
img_8da5c565955aa314,Nachos at Ramona's Mexican Cafe,"A plate of nachos at Ramona's Mexican Cafe, Beaumont, 2020s. Photographer unidentified.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Potentially Usable,13.8 × 18.4 in at 100 PPI,file_74d1a6ce54810273,Unclear,Provenance verified,
img_3f4c4ca617098fd8,Ramona's Mexican Cafe (view A — preview unverified),"Ramona's Mexican Cafe, 2020s",Unknown,unknown,Original filename / collection working title,2018,2025,2010,False,False,Reference Only,3.5 × 3.5 in at 100 PPI,file_2761cd44f87cf90e,Unclear,Provenance verified,
img_040513e8698b345f,Ramona's Mexican Cafe Interior — Staff Beneath the Welcome Arch,"Beneath the ""Welcome to Ramona's"" archway inside Ramona's Mexican Cafe, Beaumont, c. 2018-2025. Photographer unidentified.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Reference Only,4.7 × 6.3 in at 100 PPI,file_2ede6685d556e946,Unclear,Provenance verified,
img_8ee30e567a4b5e66,"Ramona's Mexican Cafe, Clinker-Brick Facade","Clinker-brick facade and arched windows of Ramona's Mexican Cafe, Beaumont, c. 2018-2025. Photographer unidentified.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Potentially Usable,18.1 × 13.6 in at 100 PPI,file_c5b9b973672e177c,Unclear,Provenance verified,
img_d36ca3005fd7406a,"Ramona's Mexican Restaurant Roof Sign, Exterior View","Rooftop sign of Ramona's Mexican Restaurant, Beaumont, c. 2018-2025. Photographer unidentified.","Photographer unidentified (Beaumont Library District collection, Ramona's group)",unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Potentially Usable,18.1 × 13.6 in at 100 PPI,file_8ee6272b42d01b50,Unclear,Provenance verified,
img_2a8133ae8e586364,"Sacred Heart Barrio Church, 2018 (view C)","Sacred Heart barrio church building, Beaumont, 2018; the bell-tower sign now identifies a Christian Community Church congregation. Photographer unidentified.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2018,2010,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_303abfacea1d519e,Unclear,Provenance verified,
img_00cfeb70e204b1b8,Sombrero-Shaped Topiary at Ramona's Mexican Cafe,"Sombrero-shaped topiary at Ramona's Mexican Cafe, Beaumont, 2020s. Photographer unidentified.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Potentially Usable,18.1 × 13.6 in at 100 PPI,file_962655806feabafc,Unclear,Provenance verified,
img_8aa40ef6d2dbc201,WCTU Fountain in Triangle Park (plaque view),"WCTU Fountain in Triangle Park, plaque reading 'W.C.T.U. Dec. 25 1910', 2020s",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Production Ready,27.2 × 36.3 in at 100 PPI,file_ff4eedae9c14d622,Unclear,Provenance verified,
img_3c8f15b64eec6c9e,WCTU Fountain in Triangle Park (wide view),"WCTU Fountain in Triangle Park 6, 2020s",Unknown,unknown,Original filename / collection working title,2018,2025,2010,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_86c4384cc2ebd0b4,Unclear,Provenance verified,
img_40d6c2b8e19fd527,"WCTU Fountain Inscription 'W.C.T.U. Dec. 25, 1910', Triangle Park","Inscription on the WCTU fountain in Triangle Park, Beaumont — 'W.C.T.U. Dec. 25, 1910' — photographed 2020s. Photographer unidentified.",Photographer unidentified,unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_c860b7bfd3705839,Unclear,Provenance verified,
img_a999fd2c808b66bb,WCTU Fountain Masonry Detail,"Cobblestone masonry detail of the WCTU Fountain, Triangle Park, 2020s",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Production Ready,27.2 × 36.3 in at 100 PPI,file_a662c780fca25927,Unclear,Provenance verified,
img_284993317d64a5e4,"WCTU Fountain, Triangle Park — Plaque View","'W.C.T.U. Dec. 25 1910' plaque on the Woman's Christian Temperance Union fountain, Triangle Park, Beaumont, c. 2018-2025. Photographer unidentified.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Production Ready,27.2 × 36.3 in at 100 PPI,file_857af43088f0964d,Unclear,Provenance verified,
img_591fdce9e557db2e,"WCTU Fountain, Triangle Park — Street-Side View","The Woman's Christian Temperance Union fountain (1910), Triangle Park, Beaumont, c. 2018-2025. Photographer unidentified.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Production Ready,27.2 × 36.3 in at 100 PPI,file_08c3ada934612843,Unclear,Provenance verified,
img_661c04fefa693750,"Eyer House, 2019","Eyer House, 2019",Unknown,unknown,Original filename / collection working title,2019,2019,2010,False,False,Potentially Usable,13.8 × 10.4 in at 100 PPI,file_96af4be1e750e779,Unclear,Provenance verified,
img_6ddd05571b501d15,"Sixth Street north side between Egan and California avenues (Google Street View, 2019)","North side of Sixth Street between Egan and California avenues, Beaumont — Google Street View capture, 2019. © Google.",Google Street View — © Google,probable,Provenance review 2026-07-21 (source path + image inspection),2019,2019,2010,False,False,Reference Only,5.6 × 1.4 in at 100 PPI,file_48f58bffb83ef426,Copyrighted,Provenance verified,https://about.google/brand-resource-center/products-and-services/geo-guidelines/
img_0f63f186060123e4,Beaumont Fire Department Engineer's Badge (2020 photo),"Engineer's badge of the Beaumont Fire Dept. bearing the California state seal, from the city department that served until 1978; photographed Nov. 26, 2020.",Photographer unknown — Beaumont Library District local-history project files,unknown,Deep research 2026-07-21 (EXIF + visible badge text),2020,2020,2020,False,False,Production Ready,27.2 × 36.3 in at 100 PPI,file_1661f4590fa856dc,Unclear,Researched,https://www.beaumontca.gov/31/Residents
img_5b02c2385f9cb46d,Beaumont Fire Department Member's License-Plate Topper (2020 photo),"'Member — Fire Dept — Beaumont, California' license-plate topper carried on a volunteer firefighter's vehicle, c. 1960s-70s; photographed Nov. 24, 2020.",Photographer unknown — Beaumont Library District local-history project files,unknown,Deep research 2026-07-21 (EXIF + visible plate text),2020,2020,2020,False,False,Potentially Usable,26.1 × 9.5 in at 100 PPI,file_8316ab83ed429ec1,Unclear,Researched,https://www.beaumontca.gov/31/Residents
img_e4260d9b7f031559,"Beaumont Woman's Club community center (Google Street View), 2020","Beaumont Woman's Club community center — Google Street View capture, 2020",Google Street View — © Google,probable,Provenance review 2026-07-21 (source path + image inspection),2020,2020,2020,False,False,Reference Only,6 × 4.1 in at 100 PPI,file_4ab5724ff013fb16,Copyrighted,Provenance verified,https://about.google/brand-resource-center/products-and-services/geo-guidelines/
img_0092d056a315fe98,"Bogart House, February 2020","Bogart House behind chain-link fencing, February 8, 2020",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2020,2020,2020,False,False,Production Ready,29.4 × 22 in at 100 PPI,file_3a1b2926f591600a,Unclear,Provenance verified,
img_56f78e949de648f8,Stewart Sunny Slope Cemetery Entrance Gate,"Stewart Sunny Slope Cemetery entrance gate, 2020",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2020,2020,2020,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_02761f9991fc3a09,Unclear,Provenance verified,
img_64fee8a381ae5df5,Stewart Sunnyslope Cemetery entrance (Google Street View),Stewart Sunnyslope Cemetery entrance — Google Street View capture saved May 2020,Google Street View — © Google,confirmed,Provenance review 2026-07-21 (source path + image inspection),2020,2020,2020,False,False,Reference Only,12.6 × 6.9 in at 100 PPI,file_65cf206eb07e504a,Copyrighted,Provenance verified,https://about.google/brand-resource-center/products-and-services/geo-guidelines/
img_eebd80e2b2180cca,"'Sweet Red Pomegrantes' banner at Dowling Fruit Orchard, November 2021","Hand-painted 'Sweet Red Pomegrantes 99c lb' banner and pumpkins at Dowling Fruit Orchard, Beaumont, November 10, 2021, weeks before the stand closed.",Photographer unidentified (Beaumont Library District project collection),unknown,Deep research 2026-07-21 (EXIF + Record-Gazette),2021,2021,2020,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_6136d43a4a4ec5f2,Unclear,Researched,https://www.recordgazette.net/news/iconic-dowling-fruit-orchard-to-close/article_f7dda25a-48c4-11ec-bc23-a3e3f3aa0d50.html; https://www.beaumontca.gov/1276/Orchard-Logistics-Dowling-Ranch
img_1ac667107bd74996,Beaumont Fire Department Uniforms on Exhibit (2021 photo),"City of Beaumont Fire Department work and dress uniforms on exhibit, from the era before fire service passed to CDF/Riverside County in 1978; photographed March 27, 2021.",Photographer unknown — Beaumont Library District local-history project files,unknown,Deep research 2026-07-21 (EXIF + City of Beaumont fire-services history),2021,2021,2020,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_f7dc94b6f4cdbfd9,Unclear,Researched,https://www.beaumontca.gov/31/Residents
img_2eee4fa95a275d4d,"Dowling Fruit Orchard storefront with seasonal banners, November 2021","Seasonal hand-painted banners below the Farm Fresh Produce boards at Dowling Fruit Orchard, 38021 Highway 60, Beaumont, November 19, 2021 — the stand's final month.",Photographer unidentified (Beaumont Library District project collection),unknown,Deep research 2026-07-21 (EXIF + Record-Gazette),2021,2021,2020,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_ca5abba4eaaacf43,Unclear,Researched,https://www.recordgazette.net/news/iconic-dowling-fruit-orchard-to-close/article_f7dda25a-48c4-11ec-bc23-a3e3f3aa0d50.html; https://www.beaumontca.gov/1276/Orchard-Logistics-Dowling-Ranch; https://www.estatesales.net/CA/Beaumont/92223/3125544; https://www.yelp.com/biz/dowling-fruit-orchard-beaumont
img_95da879f3752095a,Estrada family at the Luis Estrada Road street sign,"Estrada family gathered at the Luis Estrada Road and Veile Avenue street signs, Beaumont; identified as the road naming's 20th-anniversary celebration, 2021.",Estrada family collection,probable,Provenance review 2026-07-21 (source path + image inspection),2021,2021,2020,False,False,Production Ready,24.1 × 16.6 in at 100 PPI,file_1e37f114b207bc9c,Permission required,Provenance verified,
img_1ad76840ab48ba0e,"John Dowling in the packing barn, Dowling Fruit Orchard, November 2021","John Dowling, son of founder Francis Dowling Jr., in the packing barn at Dowling Fruit Orchard, Beaumont, November 19, 2021 — days before the landmark stand closed.",Photographer unidentified (Beaumont Library District project collection),unknown,Deep research 2026-07-21 (EXIF + Record-Gazette),2021,2021,2020,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_3b4925d934e326ca,Unclear,Researched,https://www.recordgazette.net/news/iconic-dowling-fruit-orchard-to-close/article_f7dda25a-48c4-11ec-bc23-a3e3f3aa0d50.html; https://www.dignitymemorial.com/obituaries/beaumont-ca/francis-dowling-jr-7122269
img_acf4949ced58906e,"First Christian Church, 701 Egan Avenue (May 2022)","First Christian Church (Disciples of Christ), 701 Egan Ave., Beaumont, May 2022. Photographer unidentified.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2022,2022,2020,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_a0b39c74d9c8e44c,Unclear,Provenance verified,
img_7dbe92a607028a11,"Triangle Park at Egan Avenue (Google Street View capture, 2022)","Triangle Park at Egan Avenue, Beaumont — Google Street View capture saved March 16, 2022. © Google.",Google Street View — © Google,confirmed,Provenance review 2026-07-21 (source path + image inspection),2022,2022,2020,False,False,Reference Only,2.9 × 2 in at 100 PPI,file_70d8ee7615df2627,Copyrighted,Provenance verified,https://about.google/brand-resource-center/products-and-services/geo-guidelines/
img_6345c804830d0a07,"Hotel Beaumont Site (600 Beaumont Ave), Google Street View",Site of the Hotel Beaumont at 600 Beaumont Ave as it appears in Google Street View imagery captured August 2023 (screenshot May 2025). © Google — reference only.,"Google Street View, © Google",confirmed,Provenance review 2026-07-21 (source path + image inspection),2023,2023,2020,False,False,Reference Only,5.6 × 3.2 in at 100 PPI,file_9e8b5924dd97514e,Copyrighted,Provenance verified,https://about.google/brand-resource-center/products-and-services/geo-guidelines/
img_23a4b70023473f20,Tracy Caldwell Dyson,"Astronaut Tracy Caldwell Dyson, official NASA portrait, 2023. Photo: Robert Markowitz / NASA Johnson Space Center (public domain)",Robert Markowitz / NASA Johnson Space Center,probable,Provenance review 2026-07-21 (source path + image inspection),2023,2023,2020,False,False,Production Ready,34.8 × 43.5 in at 100 PPI,file_b9dd258cb0de2b18,Public domain,Provenance verified,https://www.nasa.gov/nasa-brand-center/images-and-media/
img_31a2aed058e380fd,Former Summit School,"Former Summit School, 2024",Unknown,unknown,Original filename / collection working title,2024,2024,2020,False,False,Potentially Usable,18.1 × 13.6 in at 100 PPI,file_a40f578aada259a5,Unclear,Provenance verified,
img_21b5c2878b287c35,Gil Vargas Sr. and Christine Vargas at the Cherry Festival Parade,"Gil Vargas Sr. and Christine Vargas of Ramona's Mexican Cafe on the family's Cherry Festival parade float, Beaumont, May 31, 2025.",Photographer unidentified,unknown,Provenance review 2026-07-21 (source path + image inspection),2025,2025,2020,False,False,Potentially Usable,13.6 × 18.1 in at 100 PPI,file_4dbd69b37b339207,Unclear,Provenance verified,
img_816fb6e3233bbf73,"Sunset Plaza Hotel Building, April 2025","Sunset Plaza Hotel building, Beaumont, April 28, 2025. Photographer unidentified.",Photographer unidentified,unknown,Provenance review 2026-07-21 (source path + image inspection),2025,2025,2020,False,False,Potentially Usable,18.1 × 13.6 in at 100 PPI,file_684ec63f8685e196,Unclear,Provenance verified,
img_cb8fe08683e0e832,"Vargas family of Ramona's Mexican Cafe on the Historical Society float, Cherry Festival parade, 2025","The Vargas family of Ramona's Mexican Cafe honored on the San Gorgonio Pass Historical Society float, Cherry Festival parade, May 31, 2025",Photographer unidentified,unknown,Provenance review 2026-07-21 (source path + image inspection),2025,2025,2020,False,False,Potentially Usable,18.1 × 13.6 in at 100 PPI,file_489876cff0b588c0,Unclear,Provenance verified,
img_5bcc7a2a42f3de62,"Vargas Family of Ramona's Mexican Cafe on the SGPHS Float, Cherry Festival Parade, May 31, 2025","The Vargas family of Ramona's Mexican Cafe on the San Gorgonio Pass Historical Society float, Beaumont Cherry Festival parade, May 31, 2025. Photographer unidentified.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2025,2025,2020,False,False,Potentially Usable,18.1 × 13.6 in at 100 PPI,file_6192edb242c32eb0,Unclear,Provenance verified,
